Year,Event Name,Country/Region,Disaster Type,Deaths,Economic Loss (USD),Loss as % of GDP,Source,Catastrophic,Insured Loss (USD)
1996,Thunderstorm Wind in NEW YORK,NEW YORK,Thunderstorm Wind,0,2000,0,NOAA Storm Events,No,0
1996,Heavy Snow in OREGON,OREGON,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Tornado in INDIANA,INDIANA,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Heavy Snow in MICHIGAN,MICHIGAN,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Flood in WISCONSIN,WISCONSIN,Flood,0,0,0,NOAA Storm Events,No,0
1996,Blizzard in VIRGINIA,VIRGINIA,Blizzard,0,25000,0,NOAA Storm Events,No,0
1996,Ice Storm in SOUTH DAKOTA,SOUTH DAKOTA,Ice Storm,0,0,0,NOAA Storm Events,No,0
1996,Flood in MONTANA,MONTANA,Flood,0,0,0,NOAA Storm Events,No,0
1996,Flood in ILLINOIS,ILLINOIS,Flood,0,0,0,NOAA Storm Events,No,0
1996,Winter Storm in KENTUCKY,KENTUCKY,Winter Storm,0,200000,0,NOAA Storm Events,No,0
1996,Tornado in TEXAS,TEXAS,Tornado,0,150000,0,NOAA Storm Events,No,0
1996,Hail in INDIANA,INDIANA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Flood in MASSACHUSETTS,MASSACHUSETTS,Flood,0,500000,0,NOAA Storm Events,No,0
1996,Ice Storm in VIRGINIA,VIRGINIA,Ice Storm,0,150000,0,NOAA Storm Events,No,0
1996,Heavy Snow in IOWA,IOWA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Heavy Snow in SOUTH DAKOTA,SOUTH DAKOTA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Hail in TEXAS,TEXAS,Hail,0,0,0,NOAA Storm Events,No,0
1996,Winter Storm in MISSISSIPPI,MISSISSIPPI,Winter Storm,0,20000,0,NOAA Storm Events,No,0
1996,Ice Storm in WISCONSIN,WISCONSIN,Ice Storm,0,0,0,NOAA Storm Events,No,0
1996,Winter Storm in WISCONSIN,WISCONSIN,Winter Storm,0,0,0,NOAA Storm Events,No,0
1996,Flood in NEW HAMPSHIRE,NEW HAMPSHIRE,Flood,0,0,0,NOAA Storm Events,No,0
1996,Blizzard in PENNSYLVANIA,PENNSYLVANIA,Blizzard,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in IOWA,IOWA,Thunderstorm Wind,0,1000,0,NOAA Storm Events,No,0
1996,Flash Flood in GEORGIA,GEORGIA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in MISSOURI,MISSOURI,Thunderstorm Wind,0,2000,0,NOAA Storm Events,No,0
1996,Hail in KANSAS,KANSAS,Hail,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in KANSAS,KANSAS,Thunderstorm Wind,0,80000,0,NOAA Storm Events,No,0
1996,Heavy Snow in NEW MEXICO,NEW MEXICO,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Winter Storm in UTAH,UTAH,Winter Storm,0,0,0,NOAA Storm Events,No,0
1996,Blizzard in MICHIGAN,MICHIGAN,Blizzard,0,0,0,NOAA Storm Events,No,0
1996,Tornado in MISSISSIPPI,MISSISSIPPI,Tornado,0,40000,0,NOAA Storm Events,No,0
1996,Flash Flood in MARYLAND,MARYLAND,Flash Flood,0,1000000,0,NOAA Storm Events,No,0
1996,Tornado in VIRGINIA,VIRGINIA,Tornado,0,15000,0,NOAA Storm Events,No,0
1996,Flood in PENNSYLVANIA,PENNSYLVANIA,Flood,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in WEST VIRGINIA,WEST VIRGINIA,Heavy Rain,4,5000,0,NOAA Storm Events,No,0
1996,Flash Flood in TENNESSEE,TENNESSEE,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Flood in VERMONT,VERMONT,Flood,0,200000,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in GEORGIA,GEORGIA,Thunderstorm Wind,0,200,0,NOAA Storm Events,No,0
1996,Hail in GEORGIA,GEORGIA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Flood in WYOMING,WYOMING,Flood,0,25000,0,NOAA Storm Events,No,0
1996,Heavy Snow in VERMONT,VERMONT,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in MICHIGAN,MICHIGAN,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Winter Storm in KANSAS,KANSAS,Winter Storm,0,0,0,NOAA Storm Events,No,0
1996,Hail in TENNESSEE,TENNESSEE,Hail,0,1000,0,NOAA Storm Events,No,0
1996,Heavy Snow in ARKANSAS,ARKANSAS,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Hail in FLORIDA,FLORIDA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Heavy Snow in DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Ice Storm in SOUTH CAROLINA,SOUTH CAROLINA,Ice Storm,0,0,0,NOAA Storm Events,No,0
1996,Heavy Snow in NEVADA,NEVADA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Winter Storm in PENNSYLVANIA,PENNSYLVANIA,Winter Storm,0,0,0,NOAA Storm Events,No,0
1996,Coastal Flood in NEW YORK,NEW YORK,Coastal Flood,0,0,0,NOAA Storm Events,No,0
1996,Flood in DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,Flood,0,10000000,0,NOAA Storm Events,Yes,0
1996,Blizzard in WEST VIRGINIA,WEST VIRGINIA,Blizzard,0,0,0,NOAA Storm Events,No,0
1996,Hail in WEST VIRGINIA,WEST VIRGINIA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Flood in MICHIGAN,MICHIGAN,Flood,0,10000,0,NOAA Storm Events,No,0
1996,Flood in IDAHO,IDAHO,Flood,0,44000000,0,NOAA Storm Events,Yes,0
1996,Thunderstorm Wind in SOUTH CAROLINA,SOUTH CAROLINA,Thunderstorm Wind,0,5000,0,NOAA Storm Events,No,0
1996,Hail in ARKANSAS,ARKANSAS,Hail,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in MARYLAND,MARYLAND,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Heavy Snow in IDAHO,IDAHO,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Tornado in MICHIGAN,MICHIGAN,Tornado,0,500,0,NOAA Storm Events,No,0
1996,Ice Storm in WASHINGTON,WASHINGTON,Ice Storm,0,16000,0,NOAA Storm Events,No,0
1996,Heavy Snow in WASHINGTON,WASHINGTON,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Ice Storm in GEORGIA,GEORGIA,Ice Storm,0,0,0,NOAA Storm Events,No,0
1996,Flood in GEORGIA,GEORGIA,Flood,0,0,0,NOAA Storm Events,No,0
1996,Tornado in ALABAMA,ALABAMA,Tornado,0,100000,0,NOAA Storm Events,No,0
1996,Flash Flood in NEW JERSEY,NEW JERSEY,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Ice Storm in IOWA,IOWA,Ice Storm,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in PENNSYLVANIA,PENNSYLVANIA,Thunderstorm Wind,0,500000,0,NOAA Storm Events,No,0
1996,Coastal Flood in DELAWARE,DELAWARE,Coastal Flood,0,1750000,0,NOAA Storm Events,Yes,0
1996,Flood in MARYLAND,MARYLAND,Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in MICHIGAN,MICHIGAN,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Flood in IOWA,IOWA,Flood,0,0,0,NOAA Storm Events,No,0
1996,Wildfire in KANSAS,KANSAS,Wildfire,0,250000,0,NOAA Storm Events,No,0
1996,Ice Storm in LOUISIANA,LOUISIANA,Ice Storm,0,100000,0,NOAA Storm Events,No,0
1996,Winter Storm in TEXAS,TEXAS,Winter Storm,0,0,0,NOAA Storm Events,No,0
1996,Winter Storm in NEW JERSEY,NEW JERSEY,Winter Storm,0,0,0,NOAA Storm Events,No,0
1996,Flood in TEXAS,TEXAS,Flood,0,0,0,NOAA Storm Events,No,0
1996,Hail in ALABAMA,ALABAMA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Wildfire in FLORIDA,FLORIDA,Wildfire,0,0,0,NOAA Storm Events,No,0
1996,Ice Storm in OHIO,OHIO,Ice Storm,0,5000,0,NOAA Storm Events,No,0
1996,Blizzard in NEW YORK,NEW YORK,Blizzard,0,0,0,NOAA Storm Events,No,0
1996,Tornado in FLORIDA,FLORIDA,Tornado,0,40000,0,NOAA Storm Events,No,0
1996,Flood in SOUTH CAROLINA,SOUTH CAROLINA,Flood,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in ALABAMA,ALABAMA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Tornado in CALIFORNIA,CALIFORNIA,Tornado,0,2000,0,NOAA Storm Events,No,0
1996,Winter Storm in ARKANSAS,ARKANSAS,Winter Storm,0,100000,0,NOAA Storm Events,No,0
1996,Ice Storm in NORTH DAKOTA,NORTH DAKOTA,Ice Storm,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in MASSACHUSETTS,MASSACHUSETTS,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Heavy Snow in DELAWARE,DELAWARE,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in MISSISSIPPI,MISSISSIPPI,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Winter Storm in DELAWARE,DELAWARE,Winter Storm,0,0,0,NOAA Storm Events,No,0
1996,Winter Storm in OKLAHOMA,OKLAHOMA,Winter Storm,0,0,0,NOAA Storm Events,No,0
1996,Hail in MICHIGAN,MICHIGAN,Hail,0,0,0,NOAA Storm Events,No,0
1996,Tornado in TENNESSEE,TENNESSEE,Tornado,0,10000,0,NOAA Storm Events,No,0
1996,Flash Flood in ALABAMA,ALABAMA,Flash Flood,0,75000,0,NOAA Storm Events,No,0
1996,Winter Storm in WEST VIRGINIA,WEST VIRGINIA,Winter Storm,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in CONNECTICUT,CONNECTICUT,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Blizzard in DELAWARE,DELAWARE,Blizzard,0,1000000,0,NOAA Storm Events,No,0
1996,Heavy Rain in MAINE,MAINE,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in NEW JERSEY,NEW JERSEY,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Hail in NEW JERSEY,NEW JERSEY,Hail,0,0,0,NOAA Storm Events,No,0
1996,Hail in SOUTH CAROLINA,SOUTH CAROLINA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Blizzard in MARYLAND,MARYLAND,Blizzard,0,0,0,NOAA Storm Events,No,0
1996,Blizzard in NEW JERSEY,NEW JERSEY,Blizzard,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in KENTUCKY,KENTUCKY,Flash Flood,0,5000,0,NOAA Storm Events,No,0
1996,Flood in RHODE ISLAND,RHODE ISLAND,Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in TEXAS,TEXAS,Flash Flood,0,30000,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in WEST VIRGINIA,WEST VIRGINIA,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Coastal Flood in NEW JERSEY,NEW JERSEY,Coastal Flood,0,3900000,0,NOAA Storm Events,Yes,0
1996,Tornado in NORTH CAROLINA,NORTH CAROLINA,Tornado,0,30000,0,NOAA Storm Events,No,0
1996,Heavy Snow in CALIFORNIA,CALIFORNIA,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Blizzard in CONNECTICUT,CONNECTICUT,Blizzard,0,0,0,NOAA Storm Events,No,0
1996,Wildfire in TEXAS,TEXAS,Wildfire,0,0,0,NOAA Storm Events,No,0
1996,Ice Storm in OREGON,OREGON,Ice Storm,0,0,0,NOAA Storm Events,No,0
1996,Flood in OREGON,OREGON,Flood,0,0,0,NOAA Storm Events,No,0
1996,Ice Storm in PENNSYLVANIA,PENNSYLVANIA,Ice Storm,0,0,0,NOAA Storm Events,No,0
1996,Hail in ILLINOIS,ILLINOIS,Hail,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in ARIZONA,ARIZONA,Thunderstorm Wind,0,5000,0,NOAA Storm Events,No,0
1996,Flash Flood in KANSAS,KANSAS,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Hail in MISSOURI,MISSOURI,Hail,0,0,0,NOAA Storm Events,No,0
1996,Wildfire in COLORADO,COLORADO,Wildfire,0,50000,0,NOAA Storm Events,No,0
1996,Hail in OHIO,OHIO,Hail,0,0,0,NOAA Storm Events,No,0
1996,Flood in MISSOURI,MISSOURI,Flood,0,0,0,NOAA Storm Events,No,0
1996,Hail in IOWA,IOWA,Hail,0,10000,0,NOAA Storm Events,No,0
1996,Flood in FLORIDA,FLORIDA,Flood,0,0,0,NOAA Storm Events,No,0
1996,Hail in NEBRASKA,NEBRASKA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Flood in DELAWARE,DELAWARE,Flood,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in OHIO,OHIO,Thunderstorm Wind,0,2000,0,NOAA Storm Events,No,0
1996,Flash Flood in INDIANA,INDIANA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Hail in MINNESOTA,MINNESOTA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in MINNESOTA,MINNESOTA,Flash Flood,0,10000,0,NOAA Storm Events,No,0
1996,Hail in COLORADO,COLORADO,Hail,0,0,0,NOAA Storm Events,No,0
1996,Flood in COLORADO,COLORADO,Flood,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in NEBRASKA,NEBRASKA,Thunderstorm Wind,0,200,0,NOAA Storm Events,No,0
1996,Flood in SOUTH DAKOTA,SOUTH DAKOTA,Flood,0,0,0,NOAA Storm Events,No,0
1996,Hail in MONTANA,MONTANA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in MONTANA,MONTANA,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in SOUTH DAKOTA,SOUTH DAKOTA,Thunderstorm Wind,0,150000,0,NOAA Storm Events,No,0
1996,Tornado in COLORADO,COLORADO,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Drought in TEXAS,TEXAS,Drought,0,600000,0,NOAA Storm Events,No,0
1996,Flash Flood in ILLINOIS,ILLINOIS,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in NORTH CAROLINA,NORTH CAROLINA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in OREGON,OREGON,Thunderstorm Wind,1,0,0,NOAA Storm Events,No,0
1996,Heavy Snow in ALASKA,ALASKA,Heavy Snow,0,45000,0,NOAA Storm Events,No,0
1996,Tornado in NEBRASKA,NEBRASKA,Tornado,0,1000,0,NOAA Storm Events,No,0
1996,Flash Flood in PUERTO RICO,PUERTO RICO,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in WISCONSIN,WISCONSIN,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in NORTH DAKOTA,NORTH DAKOTA,Thunderstorm Wind,0,10000,0,NOAA Storm Events,No,0
1996,Flash Flood in NORTH DAKOTA,NORTH DAKOTA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in CONNECTICUT,CONNECTICUT,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in COLORADO,COLORADO,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in DELAWARE,DELAWARE,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Tornado in SOUTH CAROLINA,SOUTH CAROLINA,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in IDAHO,IDAHO,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in NEBRASKA,NEBRASKA,Flash Flood,0,6610000,0,NOAA Storm Events,Yes,0
1996,Flood in NEBRASKA,NEBRASKA,Flood,0,100000,0,NOAA Storm Events,No,0
1996,Hail in OREGON,OREGON,Hail,0,0,0,NOAA Storm Events,No,0
1996,Tornado in MONTANA,MONTANA,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Flood in KANSAS,KANSAS,Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in HAWAII,HAWAII,Flash Flood,0,800000,0,NOAA Storm Events,No,0
1996,Heavy Snow in HAWAII,HAWAII,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in SOUTH DAKOTA,SOUTH DAKOTA,Flash Flood,0,260000,0,NOAA Storm Events,No,0
1996,Tornado in SOUTH DAKOTA,SOUTH DAKOTA,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Tornado in ILLINOIS,ILLINOIS,Tornado,0,250000,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in COLORADO,COLORADO,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Tornado in KANSAS,KANSAS,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Hail in WYOMING,WYOMING,Hail,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in WYOMING,WYOMING,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Hail in SOUTH DAKOTA,SOUTH DAKOTA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in VERMONT,VERMONT,Flash Flood,0,2000,0,NOAA Storm Events,No,0
1996,Hail in NEW YORK,NEW YORK,Hail,0,0,0,NOAA Storm Events,No,0
1996,Hail in UTAH,UTAH,Hail,0,0,0,NOAA Storm Events,No,0
1996,Tornado in KENTUCKY,KENTUCKY,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Tornado in OKLAHOMA,OKLAHOMA,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in WISCONSIN,WISCONSIN,Thunderstorm Wind,0,30000,0,NOAA Storm Events,No,0
1996,Tornado in UTAH,UTAH,Tornado,0,100000,0,NOAA Storm Events,No,0
1996,Flood in MINNESOTA,MINNESOTA,Flood,0,0,0,NOAA Storm Events,No,0
1996,Hail in PENNSYLVANIA,PENNSYLVANIA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Hail in NEW MEXICO,NEW MEXICO,Hail,0,0,0,NOAA Storm Events,No,0
1996,Hail in NORTH DAKOTA,NORTH DAKOTA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Ice Storm in MARYLAND,MARYLAND,Ice Storm,0,3000,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in VERMONT,VERMONT,Thunderstorm Wind,0,15000,0,NOAA Storm Events,No,0
1996,Flood in LOUISIANA,LOUISIANA,Flood,0,1000,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in MINNESOTA,MINNESOTA,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in HAWAII,HAWAII,Thunderstorm Wind,0,2000,0,NOAA Storm Events,No,0
1996,Flash Flood in LOUISIANA,LOUISIANA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in IOWA,IOWA,Flash Flood,0,11150000,0,NOAA Storm Events,Yes,0
1996,Heavy Rain in WASHINGTON,WASHINGTON,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Flood in MISSISSIPPI,MISSISSIPPI,Flood,0,0,0,NOAA Storm Events,No,0
1996,Tornado in WISCONSIN,WISCONSIN,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in ARKANSAS,ARKANSAS,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Wildfire in ALASKA,ALASKA,Wildfire,0,10000000,0,NOAA Storm Events,Yes,0
1996,Flash Flood in NEW HAMPSHIRE,NEW HAMPSHIRE,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in MAINE,MAINE,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Hail in VIRGINIA,VIRGINIA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Hail in WISCONSIN,WISCONSIN,Hail,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in PUERTO RICO,PUERTO RICO,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Tornado in IOWA,IOWA,Tornado,0,2000,0,NOAA Storm Events,No,0
1996,Tornado in IDAHO,IDAHO,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in IDAHO,IDAHO,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Tornado in MINNESOTA,MINNESOTA,Tornado,0,10000,0,NOAA Storm Events,No,0
1996,Heavy Rain in NEW HAMPSHIRE,NEW HAMPSHIRE,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Drought in LOUISIANA,LOUISIANA,Drought,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in FLORIDA,FLORIDA,Flash Flood,0,500000,0,NOAA Storm Events,No,0
1996,Hail in CALIFORNIA,CALIFORNIA,Hail,0,7700000,0,NOAA Storm Events,Yes,0
1996,Flood in NORTH DAKOTA,NORTH DAKOTA,Flood,0,0,0,NOAA Storm Events,No,0
1996,Drought in NEW MEXICO,NEW MEXICO,Drought,0,0,0,NOAA Storm Events,No,0
1996,Tornado in NEW MEXICO,NEW MEXICO,Tornado,0,15000,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,Thunderstorm Wind,0,150000,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in RHODE ISLAND,RHODE ISLAND,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Hail in WASHINGTON,WASHINGTON,Hail,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in MASSACHUSETTS,MASSACHUSETTS,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in NEW HAMPSHIRE,NEW HAMPSHIRE,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Hail in MARYLAND,MARYLAND,Hail,0,5000,0,NOAA Storm Events,No,0
1996,Hail in IDAHO,IDAHO,Hail,0,0,0,NOAA Storm Events,No,0
1996,Drought in GEORGIA,GEORGIA,Drought,0,0,0,NOAA Storm Events,No,0
1996,Flood in TENNESSEE,TENNESSEE,Flood,0,55000,0,NOAA Storm Events,No,0
1996,Flood in PUERTO RICO,PUERTO RICO,Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in MISSOURI,MISSOURI,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in NEW MEXICO,NEW MEXICO,Flash Flood,0,1000000,0,NOAA Storm Events,No,0
1996,Flood in WASHINGTON,WASHINGTON,Flood,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in OREGON,OREGON,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in ARIZONA,ARIZONA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in SOUTH DAKOTA,SOUTH DAKOTA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in NEW JERSEY,NEW JERSEY,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in PENNSYLVANIA,PENNSYLVANIA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in TEXAS,TEXAS,Heavy Rain,0,25000,0,NOAA Storm Events,No,0
1996,Hail in MASSACHUSETTS,MASSACHUSETTS,Hail,0,0,0,NOAA Storm Events,No,0
1996,Tornado in OREGON,OREGON,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Drought in OKLAHOMA,OKLAHOMA,Drought,0,0,0,NOAA Storm Events,No,0
1996,Tornado in OHIO,OHIO,Tornado,0,300000,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in NEW MEXICO,NEW MEXICO,Thunderstorm Wind,0,20000,0,NOAA Storm Events,No,0
1996,Wildfire in NEW MEXICO,NEW MEXICO,Wildfire,0,1500000,0,NOAA Storm Events,Yes,0
1996,Wildfire in IDAHO,IDAHO,Wildfire,0,0,0,NOAA Storm Events,No,0
1996,Tornado in MARYLAND,MARYLAND,Tornado,0,200000,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in DELAWARE,DELAWARE,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Flood in HAWAII,HAWAII,Flood,0,0,0,NOAA Storm Events,No,0
1996,Tornado in ARIZONA,ARIZONA,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Hail in ARIZONA,ARIZONA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in PUERTO RICO,PUERTO RICO,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Tornado in NEW YORK,NEW YORK,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in COLORADO,COLORADO,Heavy Rain,0,100000,0,NOAA Storm Events,No,0
1996,Heavy Rain in MARYLAND,MARYLAND,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Tornado in NORTH DAKOTA,NORTH DAKOTA,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in MONTANA,MONTANA,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Tornado in GEORGIA,GEORGIA,Tornado,0,10000,0,NOAA Storm Events,No,0
1996,Flash Flood in WASHINGTON,WASHINGTON,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in NEVADA,NEVADA,Thunderstorm Wind,0,75000,0,NOAA Storm Events,No,0
1996,Flash Flood in NEVADA,NEVADA,Flash Flood,0,10000,0,NOAA Storm Events,No,0
1996,Hail in NEVADA,NEVADA,Hail,0,0,0,NOAA Storm Events,No,0
1996,Heavy Snow in KANSAS,KANSAS,Heavy Snow,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in ALASKA,ALASKA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Drought in ARKANSAS,ARKANSAS,Drought,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in IDAHO,IDAHO,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Tornado in NEVADA,NEVADA,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Wildfire in ARIZONA,ARIZONA,Wildfire,0,0,0,NOAA Storm Events,No,0
1996,Thunderstorm Wind in UTAH,UTAH,Thunderstorm Wind,0,0,0,NOAA Storm Events,No,0
1996,Tornado in WYOMING,WYOMING,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in SOUTH CAROLINA,SOUTH CAROLINA,Flash Flood,0,25000,0,NOAA Storm Events,No,0
1996,Tornado in PENNSYLVANIA,PENNSYLVANIA,Tornado,0,0,0,NOAA Storm Events,No,0
1996,Hail in VERMONT,VERMONT,Hail,0,0,0,NOAA Storm Events,No,0
1996,Drought in SOUTH CAROLINA,SOUTH CAROLINA,Drought,0,0,0,NOAA Storm Events,No,0
1996,Heavy Rain in FLORIDA,FLORIDA,Heavy Rain,0,0,0,NOAA Storm Events,No,0
1996,Flash Flood in WYOMING,WYOMING,Flash Flood,0,0,0,NOAA Storm Events,No,0
1996,Flood in UTAH,UTAH,Flood,0,40000,0,NOAA Storm Events,No,0
